rowid,product_id,customer_id,price,quantity,timestamp,total_sales
3379,8171,52811,2842,4,2017-11-22 04:47:58,11368
3380,8012,51504,552,5,2017-11-22 04:47:59,2760
3381,7244,60714,2668,2,2017-11-22 04:48:00,5336
3383,8122,19442,3812,2,2017-11-22 04:48:02,7624
3384,8509,79957,3791,4,2017-11-22 04:48:03,15164
3385,6761,87751,2809,4,2017-11-22 04:48:04,11236
3386,7451,68283,2191,4,2017-11-22 04:48:05,8764
3387,7850,69075,1032,5,2017-11-22 04:48:06,5160
3389,7333,25609,1022,4,2017-11-22 04:48:08,4088
3390,7430,62558,447,3,2017-11-22 04:48:09,1341
3391,7185,87995,3513,3,2017-11-22 04:48:10,10539
3392,7201,19426,2572,3,2017-11-22 04:48:11,7716
3393,7099,20998,4532,4,2017-11-22 04:48:12,18128
3394,7028,44515,1336,3,2017-11-22 04:48:13,4008
3395,6725,67607,2011,2,2017-11-22 04:48:14,4022
3397,8186,52391,1368,1,2017-11-22 04:48:16,1368
3398,8980,23999,370,3,2017-11-22 04:48:17,1110
3399,8603,85543,3823,3,2017-11-22 04:48:18,11469
3400,6196,56489,1714,2,2017-11-22 04:48:19,3428
3401,6521,78941,4520,5,2017-11-22 04:48:20,22600
3402,5664,56839,1867,2,2017-11-22 04:48:21,3734
3403,6313,44685,210,5,2017-11-22 04:48:22,1050
3405,8811,17683,2358,4,2017-11-22 04:48:24,9432
3406,6459,12147,4730,1,2017-11-22 04:48:25,4730
3407,6938,58122,491,3,2017-11-22 04:48:26,1473
3409,6524,78843,1240,4,2017-11-22 04:48:28,4960
3410,6891,49707,2208,2,2017-11-22 04:48:29,4416
3411,6598,28403,1262,1,2017-11-22 04:48:30,1262
3412,5835,76349,1502,4,2017-11-22 04:48:31,6008
3413,6299,87686,4526,1,2017-11-22 04:48:32,4526
3414,8665,87716,1945,1,2017-11-22 04:48:33,1945
3415,8421,83781,1292,2,2017-11-22 04:48:34,2584
3417,7641,84791,1676,4,2017-11-22 04:48:36,6704
3418,5855,33103,3725,1,2017-11-22 04:48:37,3725
3419,8270,20453,2962,2,2017-11-22 04:48:38,5924
3420,7030,25289,4790,5,2017-11-22 04:48:39,23950
3421,7323,33221,1657,3,2017-11-22 04:48:40,4971
3422,6536,30018,4637,1,2017-11-22 04:48:41,4637
3423,6535,26174,4232,4,2017-11-22 04:48:42,16928
3424,6196,86747,1714,5,2017-11-22 04:48:43,8570
3425,6039,32109,2382,2,2017-11-22 04:48:44,4764
3426,8419,31176,3084,2,2017-11-22 04:48:45,6168
3427,7716,81298,603,4,2017-11-22 04:48:46,2412
3428,8401,557,2144,2,2017-11-22 04:48:47,4288
3429,7229,80993,2460,1,2017-11-22 04:48:48,2460
3430,7695,84940,4767,1,2017-11-22 04:48:49,4767
3431,5901,72916,2838,4,2017-11-22 04:48:50,11352
3432,6055,35508,389,3,2017-11-22 04:48:51,1167
3433,7766,58113,3200,4,2017-11-22 04:48:52,12800
3434,6952,4092,3667,1,2017-11-22 04:48:53,3667
3436,7551,21859,2786,1,2017-11-22 04:48:55,2786
3437,5812,26369,767,2,2017-11-22 04:48:56,1534
3438,8536,22332,3560,3,2017-11-22 04:48:57,10680
3439,7527,73701,647,2,2017-11-22 04:48:58,1294
3440,5897,78129,2816,5,2017-11-22 04:48:59,14080
3441,8488,24583,4016,5,2017-11-22 04:49:00,20080
3442,7870,51456,3938,2,2017-11-22 04:49:01,7876
3443,6286,23424,746,5,2017-11-22 04:49:02,3730
3444,8937,48260,3235,2,2017-11-22 04:49:03,6470
3445,7571,45038,1474,5,2017-11-22 04:49:04,7370
3446,8062,18228,3359,5,2017-11-22 04:49:05,16795
3447,5871,32874,4638,2,2017-11-22 04:49:06,9276
3448,6963,79474,3314,2,2017-11-22 04:49:07,6628
3449,5823,29121,1047,1,2017-11-22 04:49:08,1047
3450,7540,11606,1862,4,2017-11-22 04:49:09,7448
3452,8969,4545,4240,4,2017-11-22 04:49:11,16960
3453,8895,29427,4448,2,2017-11-22 04:49:12,8896
3454,8641,42693,1738,4,2017-11-22 04:49:13,6952
3455,6743,28387,4050,2,2017-11-22 04:49:14,8100
3456,6870,53196,4025,5,2017-11-22 04:49:15,20125
3457,8632,82793,2432,3,2017-11-22 04:49:16,7296
3458,7494,31110,2114,3,2017-11-22 04:49:17,6342
3459,8250,36714,4967,5,2017-11-22 04:49:18,24835
3460,6173,50881,308,5,2017-11-22 04:49:19,1540
3461,6137,61434,4523,1,2017-11-22 04:49:20,4523
3462,7541,70184,4134,3,2017-11-22 04:49:21,12402
3463,8162,21706,1737,2,2017-11-22 04:49:22,3474
3464,8715,86413,1826,5,2017-11-22 04:49:23,9130
3465,8109,86743,1032,2,2017-11-22 04:49:24,2064
3466,6885,10013,1619,2,2017-11-22 04:49:25,3238
3467,8100,51872,4239,1,2017-11-22 04:49:26,4239
3468,5987,52665,3772,3,2017-11-22 04:49:27,11316
3469,8173,64362,1301,4,2017-11-22 04:49:28,5204
3470,7115,64685,3987,3,2017-11-22 04:49:29,11961
3471,6198,70455,2294,1,2017-11-22 04:49:30,2294
3472,7897,61421,4634,4,2017-11-22 04:49:31,18536
3473,7306,73112,1926,5,2017-11-22 04:49:32,9630
3474,8372,73650,1881,2,2017-11-22 04:49:33,3762
3475,8414,6604,2706,4,2017-11-22 04:49:34,10824
3476,7579,43168,1122,3,2017-11-22 04:49:35,3366
3477,7024,31997,2685,5,2017-11-22 04:49:36,13425
3478,7936,73590,4906,3,2017-11-22 04:49:37,14718
3479,8069,56902,4359,2,2017-11-22 04:49:38,8718
3480,6120,48571,2900,4,2017-11-22 04:49:39,11600
3481,7631,31230,4325,4,2017-11-22 04:49:40,17300
3482,6963,28929,3314,3,2017-11-22 04:49:41,9942
3483,8320,46477,1073,2,2017-11-22 04:49:42,2146
3484,7772,49959,914,4,2017-11-22 04:49:43,3656
3485,6511,86686,2436,2,2017-11-22 04:49:44,4872
3486,7376,63966,3688,5,2017-11-22 04:49:45,18440
3487,6625,39863,4920,4,2017-11-22 04:49:46,19680
3488,6174,13886,3641,3,2017-11-22 04:49:47,10923
3489,5859,69049,4324,5,2017-11-22 04:49:48,21620
3490,7797,74548,2742,3,2017-11-22 04:49:49,8226
3491,5957,66310,4663,4,2017-11-22 04:49:50,18652
3492,7778,82300,647,4,2017-11-22 04:49:51,2588
3493,7309,39194,1527,3,2017-11-22 04:49:52,4581
3494,6547,17584,4148,4,2017-11-22 04:49:53,16592
3495,6788,27177,792,4,2017-11-22 04:49:54,3168
3496,8449,62774,1719,4,2017-11-22 04:49:55,6876
3497,6783,72922,1999,1,2017-11-22 04:49:56,1999
3498,6591,47978,3421,2,2017-11-22 04:49:57,6842
3499,6100,59763,2883,1,2017-11-22 04:49:58,2883
3500,7464,12471,991,4,2017-11-22 04:49:59,3964
3501,8924,3083,3157,1,2017-11-22 04:50:00,3157
3502,6431,1469,2555,2,2017-11-22 04:50:01,5110
3503,6227,3968,4424,3,2017-11-22 04:50:02,13272
3504,6739,62224,1246,1,2017-11-22 04:50:03,1246
3505,6059,27406,4057,3,2017-11-22 04:50:04,12171
3506,6234,12325,3348,1,2017-11-22 04:50:05,3348
3507,6413,6096,1192,1,2017-11-22 04:50:06,1192
3508,7598,4762,2283,5,2017-11-22 04:50:07,11415
3509,5779,15119,1039,3,2017-11-22 04:50:08,3117
3510,7392,42938,1703,4,2017-11-22 04:50:09,6812
3511,7504,68881,541,3,2017-11-22 04:50:10,1623
3512,7761,72572,2722,3,2017-11-22 04:50:11,8166
3513,8789,87595,4732,3,2017-11-22 04:50:12,14196
3514,6202,57283,875,5,2017-11-22 04:50:13,4375
3515,7554,58312,2793,4,2017-11-22 04:50:14,11172
3516,8070,76620,3102,5,2017-11-22 04:50:15,15510
3517,8457,76671,4154,2,2017-11-22 04:50:16,8308
3518,6037,37321,2201,2,2017-11-22 04:50:17,4402
3519,7393,22219,3708,2,2017-11-22 04:50:18,7416
3520,6954,60917,2481,2,2017-11-22 04:50:19,4962
3521,6293,7301,1583,1,2017-11-22 04:50:20,1583
3522,7999,4215,4796,2,2017-11-22 04:50:21,9592
3523,7054,25143,2220,1,2017-11-22 04:50:22,2220
3524,7596,86898,4210,4,2017-11-22 04:50:23,16840
3526,6670,23600,3755,4,2017-11-22 04:50:25,15020
3527,7577,87725,631,5,2017-11-22 04:50:26,3155
3529,6208,31260,2135,5,2017-11-22 04:50:28,10675
3530,6289,42067,4851,4,2017-11-22 04:50:29,19404
3531,5920,37484,2424,1,2017-11-22 04:50:30,2424
3532,8191,52367,2834,1,2017-11-22 04:50:31,2834
3533,5937,25403,4367,5,2017-11-22 04:50:32,21835
3534,7250,49028,775,4,2017-11-22 04:50:33,3100
3535,5937,64773,4367,1,2017-11-22 04:50:34,4367
3536,5638,13944,859,4,2017-11-22 04:50:35,3436
3538,7306,65998,1926,5,2017-11-22 04:50:37,9630
3539,8388,40722,2104,2,2017-11-22 04:50:38,4208
3540,5740,12705,343,5,2017-11-22 04:50:39,1715
3541,5960,31308,2709,3,2017-11-22 04:50:40,8127
3542,6580,47985,3420,3,2017-11-22 04:50:41,10260
3543,6942,19188,2935,4,2017-11-22 04:50:42,11740
3544,5744,49266,1925,4,2017-11-22 04:50:43,7700
3546,6132,36096,1555,1,2017-11-22 04:50:45,1555
3547,8578,86477,2926,1,2017-11-22 04:50:46,2926
3548,7825,1728,4940,2,2017-11-22 04:50:47,9880
3549,6427,51318,2695,3,2017-11-22 04:50:48,8085
3550,5827,2312,4870,1,2017-11-22 04:50:49,4870
3551,6931,86368,4148,3,2017-11-22 04:50:50,12444
3552,7972,56137,2767,2,2017-11-22 04:50:51,5534
3553,7188,64291,957,2,2017-11-22 04:50:52,1914
3554,7090,54641,1136,3,2017-11-22 04:50:53,3408
3555,8661,67838,4923,1,2017-11-22 04:50:54,4923
3556,5692,19938,1129,2,2017-11-22 04:50:55,2258
3557,5881,46587,4599,3,2017-11-22 04:50:56,13797
3558,7989,22301,626,4,2017-11-22 04:50:57,2504
3559,8809,36849,332,4,2017-11-22 04:50:58,1328
3560,7777,35772,800,3,2017-11-22 04:50:59,2400
3561,6166,61907,3364,2,2017-11-22 04:51:00,6728
3562,6459,1322,4730,1,2017-11-22 04:51:01,4730
3563,7893,36533,1938,1,2017-11-22 04:51:02,1938
3564,5873,57572,1166,5,2017-11-22 04:51:03,5830
3565,6289,74330,4851,2,2017-11-22 04:51:04,9702
3566,5814,14437,3192,3,2017-11-22 04:51:05,9576
3567,7435,78434,4159,1,2017-11-22 04:51:06,4159
3568,8360,74060,1353,1,2017-11-22 04:51:07,1353
3569,8965,54390,846,4,2017-11-22 04:51:08,3384
3570,8611,10564,3239,1,2017-11-22 04:51:09,3239
3571,6832,82560,1703,2,2017-11-22 04:51:10,3406
3572,8490,79553,4686,5,2017-11-22 04:51:11,23430
3573,8281,69247,1637,4,2017-11-22 04:51:12,6548
3574,8082,47398,2344,4,2017-11-22 04:51:13,9376
3575,6156,54617,3236,3,2017-11-22 04:51:14,9708
3576,8825,69994,3493,2,2017-11-22 04:51:15,6986
3577,7968,51815,913,2,2017-11-22 04:51:16,1826
3578,5875,40596,1350,2,2017-11-22 04:51:17,2700
3579,8561,26652,421,5,2017-11-22 04:51:18,2105
3580,6165,61668,3546,4,2017-11-22 04:51:19,14184
3581,6697,13693,754,4,2017-11-22 04:51:20,3016
3582,8899,20446,1823,3,2017-11-22 04:51:21,5469
3584,8061,35420,3944,4,2017-11-22 04:51:23,15776
3585,8841,83791,1212,1,2017-11-22 04:51:24,1212
3586,7212,48655,3298,1,2017-11-22 04:51:25,3298
3587,5779,85143,1039,3,2017-11-22 04:51:26,3117
3588,8206,16129,435,4,2017-11-22 04:51:27,1740
3589,7054,49156,2220,1,2017-11-22 04:51:28,2220
3590,8219,56821,2907,5,2017-11-22 04:51:29,14535
3591,6834,49655,2379,2,2017-11-22 04:51:30,4758
3593,6068,71005,2071,5,2017-11-22 04:51:32,10355
3594,8283,41420,395,4,2017-11-22 04:51:33,1580
3595,6255,69264,1159,2,2017-11-22 04:51:34,2318
3597,8968,140,3766,4,2017-11-22 04:51:36,15064
3598,7504,48426,541,4,2017-11-22 04:51:37,2164
3599,6964,39237,562,5,2017-11-22 04:51:38,2810
3600,8490,20852,4686,1,2017-11-22 04:51:39,4686
3601,6458,68752,1619,3,2017-11-22 04:51:40,4857
3604,5823,38522,1047,2,2017-11-22 04:51:43,2094
3605,7080,78557,2762,2,2017-11-22 04:51:44,5524
3606,5736,79777,3593,3,2017-11-22 04:51:45,10779
3607,5677,83971,1387,5,2017-11-22 04:51:46,6935
3608,5660,49083,1045,4,2017-11-22 04:51:47,4180
3609,6124,51685,3725,1,2017-11-22 04:51:48,3725
3610,8196,78232,4389,4,2017-11-22 04:51:49,17556
3611,5996,80057,1108,2,2017-11-22 04:51:50,2216
3612,6942,62864,2935,1,2017-11-22 04:51:51,2935
3614,5909,66321,4479,2,2017-11-22 04:51:53,8958
3615,8186,603,1368,4,2017-11-22 04:51:54,5472
3616,8089,81671,3980,2,2017-11-22 04:51:55,7960
3617,8682,37084,2348,2,2017-11-22 04:51:56,4696
3618,7019,35364,4062,2,2017-11-22 04:51:57,8124
3619,8278,30177,956,2,2017-11-22 04:51:58,1912
3620,6617,79685,2917,4,2017-11-22 04:51:59,11668
3621,7061,52163,3421,2,2017-11-22 04:52:00,6842
3622,8217,63552,3270,3,2017-11-22 04:52:01,9810
3623,7100,8463,3855,4,2017-11-22 04:52:02,15420
3624,8385,75637,4587,5,2017-11-22 04:52:03,22935
3625,7871,30744,3051,2,2017-11-22 04:52:04,6102
3626,6688,27010,3325,1,2017-11-22 04:52:05,3325
3627,6775,3281,1934,1,2017-11-22 04:52:06,1934
3628,8007,66640,2762,5,2017-11-22 04:52:07,13810
3629,8851,21745,4612,1,2017-11-22 04:52:08,4612
3630,8281,8458,1637,5,2017-11-22 04:52:09,8185
3631,6067,85673,4192,3,2017-11-22 04:52:10,12576
3632,6712,58084,4909,3,2017-11-22 04:52:11,14727
3633,6622,80731,4328,3,2017-11-22 04:52:12,12984
3634,7321,51602,4894,1,2017-11-22 04:52:13,4894
3635,8235,70403,3113,1,2017-11-22 04:52:14,3113
3636,7597,85616,2290,3,2017-11-22 04:52:15,6870
3637,7372,71950,1262,2,2017-11-22 04:52:16,2524
3638,6586,22813,2287,5,2017-11-22 04:52:17,11435
3639,8671,58267,3933,1,2017-11-22 04:52:18,3933
3640,6562,73682,4263,3,2017-11-22 04:52:19,12789
3641,6821,54862,4364,1,2017-11-22 04:52:20,4364
3643,8682,27799,2348,5,2017-11-22 04:52:22,11740
3644,7054,67126,2220,5,2017-11-22 04:52:23,11100
3645,7241,14246,1731,1,2017-11-22 04:52:24,1731
3646,8608,68881,1819,3,2017-11-22 04:52:25,5457
3647,8686,21533,650,4,2017-11-22 04:52:26,2600
3649,6648,67833,2262,5,2017-11-22 04:52:28,11310
3650,6764,55980,3199,3,2017-11-22 04:52:29,9597
3651,6168,52183,2956,5,2017-11-22 04:52:30,14780
3652,6361,14024,2825,3,2017-11-22 04:52:31,8475
3653,8466,19208,4364,2,2017-11-22 04:52:32,8728
3654,8617,36170,2518,1,2017-11-22 04:52:33,2518
3655,5849,83312,1453,4,2017-11-22 04:52:34,5812
3656,7349,69196,3104,5,2017-11-22 04:52:35,15520
3657,6855,67414,950,3,2017-11-22 04:52:36,2850
3658,7794,71117,2716,3,2017-11-22 04:52:37,8148
3659,5937,21929,4367,4,2017-11-22 04:52:38,17468
3660,5650,70739,4511,4,2017-11-22 04:52:39,18044
3661,7080,65722,2762,2,2017-11-22 04:52:40,5524
3662,7726,4106,2153,4,2017-11-22 04:52:41,8612
3664,6608,40827,4961,5,2017-11-22 04:52:43,24805
3665,6227,13554,4424,2,2017-11-22 04:52:44,8848
3666,6742,43507,3925,3,2017-11-22 04:52:45,11775
3667,7937,6665,2340,3,2017-11-22 04:52:46,7020
3668,7358,7663,1829,1,2017-11-22 04:52:47,1829
3669,6295,53325,2706,3,2017-11-22 04:52:48,8118
3670,8421,55942,1292,1,2017-11-22 04:52:49,1292
3672,8988,78158,2606,1,2017-11-22 04:52:51,2606
3675,6039,87435,2382,4,2017-11-22 04:52:54,9528
3676,5757,33400,4832,4,2017-11-22 04:52:55,19328
3677,8818,18891,1065,2,2017-11-22 04:52:56,2130
3678,7741,84609,3848,1,2017-11-22 04:52:57,3848
3679,6219,49730,510,4,2017-11-22 04:52:58,2040
3680,8451,84913,2197,1,2017-11-22 04:52:59,2197
3681,8966,77637,1730,3,2017-11-22 04:53:00,5190
3682,7242,31717,255,4,2017-11-22 04:53:01,1020
3683,7686,66709,1583,5,2017-11-22 04:53:02,7915
3684,6494,18993,4028,5,2017-11-22 04:53:03,20140
3685,8534,44641,2519,1,2017-11-22 04:53:04,2519
3686,7457,66235,1674,3,2017-11-22 04:53:05,5022
3688,7603,73554,2512,3,2017-11-22 04:53:07,7536
3690,7700,35341,4557,5,2017-11-22 04:53:09,22785
3692,8495,47728,4678,4,2017-11-22 04:53:11,18712
3693,8622,66235,2866,5,2017-11-22 04:53:12,14330
3695,8900,34779,666,2,2017-11-22 04:53:14,1332
3696,5812,28216,767,5,2017-11-22 04:53:15,3835
3697,5840,57461,1814,3,2017-11-22 04:53:16,5442
3699,8143,42841,1296,2,2017-11-22 04:53:18,2592
3700,6453,47147,2394,4,2017-11-22 04:53:19,9576
3701,8664,60026,429,4,2017-11-22 04:53:20,1716
3702,7017,20947,4635,2,2017-11-22 04:53:21,9270
3703,8543,29879,4995,1,2017-11-22 04:53:22,4995
3704,6154,73177,604,4,2017-11-22 04:53:23,2416
3705,8269,71397,714,5,2017-11-22 04:53:24,3570
3707,8717,59511,4065,1,2017-11-22 04:53:26,4065
3709,7333,50710,1022,3,2017-11-22 04:53:28,3066
3710,7893,32764,1938,5,2017-11-22 04:53:29,9690
3711,6458,4615,1619,1,2017-11-22 04:53:30,1619
3712,5952,39874,747,5,2017-11-22 04:53:31,3735
3713,7066,7371,4534,5,2017-11-22 04:53:32,22670
3714,8593,33363,3640,4,2017-11-22 04:53:33,14560
3715,7522,71962,1319,5,2017-11-22 04:53:34,6595
3716,7683,23301,3900,1,2017-11-22 04:53:35,3900
3718,8303,65196,4297,4,2017-11-22 04:53:37,17188
3719,8380,44760,2055,2,2017-11-22 04:53:38,4110
3721,8150,88666,3149,2,2017-11-22 04:53:40,6298
3722,6318,15536,1983,4,2017-11-22 04:53:41,7932
3723,8563,36566,2780,5,2017-11-22 04:53:42,13900
3725,7935,57857,2505,5,2017-11-22 04:53:44,12525
3726,8236,61333,2008,3,2017-11-22 04:53:45,6024
3728,6224,78238,707,2,2017-11-22 04:53:47,1414
3729,5740,34173,343,3,2017-11-22 04:53:48,1029
3730,6504,89221,1506,5,2017-11-22 04:53:49,7530
3731,6314,58095,4596,1,2017-11-22 04:53:50,4596
3732,5891,2225,473,4,2017-11-22 04:53:51,1892
3733,5630,61067,1525,3,2017-11-22 04:53:52,4575
3734,6474,43301,1827,4,2017-11-22 04:53:53,7308
3735,8576,65761,4494,4,2017-11-22 04:53:54,17976
3736,8015,65093,2149,3,2017-11-22 04:53:55,6447
3737,7680,35568,2721,5,2017-11-22 04:53:56,13605
3738,5762,2921,4844,3,2017-11-22 04:53:57,14532
3739,8425,54662,1961,4,2017-11-22 04:53:58,7844
3740,6065,3789,1480,2,2017-11-22 04:53:59,2960
3741,8495,14728,4678,2,2017-11-22 04:54:00,9356
3742,7284,63386,1106,1,2017-11-22 04:54:01,1106
3743,5757,48871,4832,3,2017-11-22 04:54:02,14496
3744,8419,55990,3084,4,2017-11-22 04:54:03,12336
3745,8366,71903,2429,1,2017-11-22 04:54:04,2429
3746,7844,3025,1483,3,2017-11-22 04:54:05,4449
3747,8812,29332,4363,3,2017-11-22 04:54:06,13089
3748,6067,32011,4192,3,2017-11-22 04:54:07,12576
3749,6840,36249,4501,2,2017-11-22 04:54:08,9002
3752,8509,41146,3791,2,2017-11-22 04:54:11,7582
3753,6415,63805,4572,1,2017-11-22 04:54:12,4572
3755,7450,70367,4403,2,2017-11-22 04:54:14,8806
3756,6227,65381,4424,2,2017-11-22 04:54:15,8848
3757,7333,45706,1022,3,2017-11-22 04:54:16,3066
3758,7553,2476,4305,5,2017-11-22 04:54:17,21525
3761,7695,1261,4767,4,2017-11-22 04:54:20,19068
3763,8254,25857,3109,5,2017-11-22 04:54:22,15545
3764,5834,28639,1209,5,2017-11-22 04:54:23,6045
3765,8361,76151,854,5,2017-11-22 04:54:24,4270
3766,5975,73268,1616,5,2017-11-22 04:54:25,8080
3767,8191,76571,2834,1,2017-11-22 04:54:26,2834
3768,8843,67779,4989,2,2017-11-22 04:54:27,9978
3769,7877,66138,3410,3,2017-11-22 04:54:28,10230
3771,6695,49000,4368,5,2017-11-22 04:54:30,21840
3772,7896,26137,1110,3,2017-11-22 04:54:31,3330
3773,6199,49101,2173,4,2017-11-22 04:54:32,8692
3774,7204,59414,1844,2,2017-11-22 04:54:33,3688
3775,7945,12287,3630,4,2017-11-22 04:54:34,14520
3776,5667,34062,4113,1,2017-11-22 04:54:35,4113
3777,7918,47710,1334,4,2017-11-22 04:54:36,5336
3778,8218,50923,2870,3,2017-11-22 04:54:37,8610
3779,6818,50173,3583,1,2017-11-22 04:54:38,3583
3781,8948,20377,2860,2,2017-11-22 04:54:40,5720
3782,7553,87018,4305,5,2017-11-22 04:54:41,21525
3783,7725,75801,3138,2,2017-11-22 04:54:42,6276
3784,6246,57802,3084,4,2017-11-22 04:54:43,12336
3785,8907,66514,3395,3,2017-11-22 04:54:44,10185
3786,7053,41404,563,3,2017-11-22 04:54:45,1689
3787,8537,53486,1618,1,2017-11-22 04:54:46,1618
3788,5881,46267,4599,1,2017-11-22 04:54:47,4599
3789,7431,53587,4162,5,2017-11-22 04:54:48,20810
3790,8992,83173,4953,3,2017-11-22 04:54:49,14859
3791,6113,25525,786,5,2017-11-22 04:54:50,3930
3792,8285,30463,1290,3,2017-11-22 04:54:51,3870
3794,5970,86703,1622,1,2017-11-22 04:54:53,1622
3795,7227,53307,4470,1,2017-11-22 04:54:54,4470
3796,8291,56961,3735,3,2017-11-22 04:54:55,11205
3797,7073,89054,4592,4,2017-11-22 04:54:56,18368
3798,6376,42152,3722,5,2017-11-22 04:54:57,18610
3799,8297,71658,2532,1,2017-11-22 04:54:58,2532
3800,6178,59852,1482,3,2017-11-22 04:54:59,4446
3801,7621,40865,1880,4,2017-11-22 04:55:00,7520
3802,7073,21293,4592,1,2017-11-22 04:55:01,4592
3803,7200,81389,4159,1,2017-11-22 04:55:02,4159
3804,7844,56501,1483,1,2017-11-22 04:55:03,1483
3805,5958,80152,4589,3,2017-11-22 04:55:04,13767
3806,8460,38212,1439,4,2017-11-22 04:55:05,5756
3807,6758,75114,2827,2,2017-11-22 04:55:06,5654
3808,7089,87619,1107,1,2017-11-22 04:55:07,1107
3809,7222,53101,4701,4,2017-11-22 04:55:08,18804
3810,7349,79042,3104,5,2017-11-22 04:55:09,15520
3811,7653,10394,2608,2,2017-11-22 04:55:10,5216
3812,7490,47070,3832,4,2017-11-22 04:55:11,15328
3813,7716,59091,603,3,2017-11-22 04:55:12,1809
3814,7536,75615,1926,4,2017-11-22 04:55:13,7704
3815,6151,88012,3530,4,2017-11-22 04:55:14,14120
3816,7398,3134,1784,3,2017-11-22 04:55:15,5352
3817,6154,81173,604,5,2017-11-22 04:55:16,3020
3818,6180,56387,1623,5,2017-11-22 04:55:17,8115
3819,7819,28998,518,4,2017-11-22 04:55:18,2072
3820,5650,57218,4511,2,2017-11-22 04:55:19,9022
3821,8360,55958,1353,3,2017-11-22 04:55:20,4059
3822,7486,113,3354,2,2017-11-22 04:55:21,6708
3823,8191,69021,2834,4,2017-11-22 04:55:22,11336
3824,6635,85111,2538,1,2017-11-22 04:55:23,2538
3825,6472,27910,4821,4,2017-11-22 04:55:24,19284
3826,6232,67560,3291,5,2017-11-22 04:55:25,16455
3827,8923,29189,1091,4,2017-11-22 04:55:26,4364
3828,8714,18564,675,4,2017-11-22 04:55:27,2700
3830,5641,73125,2788,2,2017-11-22 04:55:29,5576
3831,8569,1012,1309,3,2017-11-22 04:55:30,3927
3832,8549,22410,1707,4,2017-11-22 04:55:31,6828
3833,7918,49533,1334,3,2017-11-22 04:55:32,4002
3834,7507,83312,3948,5,2017-11-22 04:55:33,19740
3835,8534,21298,2519,4,2017-11-22 04:55:34,10076
3836,8983,30602,2931,4,2017-11-22 04:55:35,11724
3837,6568,81554,3932,2,2017-11-22 04:55:36,7864
3838,6053,9271,3942,3,2017-11-22 04:55:37,11826
3839,5630,84802,1525,5,2017-11-22 04:55:38,7625
3840,6758,55514,2827,5,2017-11-22 04:55:39,14135
3841,8573,30526,4763,2,2017-11-22 04:55:40,9526
3842,8392,32910,2757,4,2017-11-22 04:55:41,11028
3843,8453,6821,1811,4,2017-11-22 04:55:42,7244
3844,8324,45890,336,4,2017-11-22 04:55:43,1344
3845,8033,22409,1266,5,2017-11-22 04:55:44,6330
3846,6722,4287,3003,1,2017-11-22 04:55:45,3003
3847,5866,14639,2138,4,2017-11-22 04:55:46,8552
3848,8818,73336,1065,5,2017-11-22 04:55:47,5325
3849,7025,11317,3172,2,2017-11-22 04:55:48,6344
3850,7722,26153,451,3,2017-11-22 04:55:49,1353
3851,6439,70708,2085,2,2017-11-22 04:55:50,4170
3852,8397,49543,3703,1,2017-11-22 04:55:51,3703
3854,8881,72335,3871,1,2017-11-22 04:55:53,3871
3855,8614,51003,3622,5,2017-11-22 04:55:54,18110
3856,7714,46714,4959,3,2017-11-22 04:55:55,14877
3857,8594,84715,3001,3,2017-11-22 04:55:56,9003
3858,6706,69446,4065,4,2017-11-22 04:55:57,16260
3859,8537,23139,1618,4,2017-11-22 04:55:58,6472
3860,5620,88102,3135,3,2017-11-22 04:55:59,9405
3862,7013,44054,3384,1,2017-11-22 04:56:01,3384
3864,8988,89766,2606,1,2017-11-22 04:56:03,2606
3865,6546,76339,854,4,2017-11-22 04:56:04,3416
3866,7895,29473,902,3,2017-11-22 04:56:05,2706
3867,6344,57699,2629,5,2017-11-22 04:56:06,13145
3868,7841,13655,4545,1,2017-11-22 04:56:07,4545
3869,7894,25093,4607,5,2017-11-22 04:56:08,23035
3870,5747,57019,4831,3,2017-11-22 04:56:09,14493
3871,6285,45619,4412,1,2017-11-22 04:56:10,4412
3872,7108,42891,2040,5,2017-11-22 04:56:11,10200
3873,8954,85090,661,5,2017-11-22 04:56:12,3305
3874,5663,88967,1160,2,2017-11-22 04:56:13,2320
3875,7311,40603,2071,1,2017-11-22 04:56:14,2071
3876,8195,78092,4779,5,2017-11-22 04:56:15,23895
3877,8994,65623,1364,3,2017-11-22 04:56:16,4092
3878,7097,16756,2433,3,2017-11-22 04:56:17,7299
3879,6879,10421,4937,5,2017-11-22 04:56:18,24685
3881,7385,36288,1844,5,2017-11-22 04:56:20,9220
3882,8728,86702,765,3,2017-11-22 04:56:21,2295
3884,8281,51640,1637,3,2017-11-22 04:56:23,4911
3885,6585,70846,328,4,2017-11-22 04:56:24,1312
3886,8755,50226,1661,5,2017-11-22 04:56:25,8305
3887,8714,32062,675,5,2017-11-22 04:56:26,3375
3888,8336,12994,3879,5,2017-11-22 04:56:27,19395
3889,6938,35344,491,3,2017-11-22 04:56:28,1473
3890,7729,17350,804,5,2017-11-22 04:56:29,4020
3891,6037,85162,2201,1,2017-11-22 04:56:30,2201
3892,8388,55788,2104,4,2017-11-22 04:56:31,8416
3893,8447,53704,3524,1,2017-11-22 04:56:32,3524
3894,7289,522,2952,3,2017-11-22 04:56:33,8856
3895,5964,39197,918,5,2017-11-22 04:56:34,4590
3896,7955,54070,3139,2,2017-11-22 04:56:35,6278
